Datum; Uhrzeit; eCO2 (ppm); tVOC (ppb); Temperatur (°C); Luftdruck (hpPa); relative Luftfeuchte (%)
2026-06-08; 03:06:49; 402; 0; 27.92; 1007.3054296875; 32.6767578125
2026-06-08; 03:07:49; 402; 0; 27.9; 1007.3578125; 32.6640625
2026-06-08; 03:08:49; 402; 0; 27.95; 1007.381796875; 32.6103515625
2026-06-08; 03:09:49; 400; 0; 27.93; 1007.32171875; 32.6201171875
2026-06-08; 03:10:49; 402; 0; 27.97; 1007.3575390625; 32.5546875
2026-06-08; 03:11:49; 403; 0; 27.96; 1007.30546875; 32.5771484375
2026-06-08; 03:12:49; 403; 0; 27.94; 1007.3297265625; 32.62109375
2026-06-08; 03:13:49; 406; 0; 27.9; 1007.3016015625; 32.6640625
2026-06-08; 03:14:49; 403; 0; 27.87; 1007.3098828125; 32.6962890625
2026-06-08; 03:15:49; 403; 0; 27.86; 1007.341796875; 32.7060546875
2026-06-08; 03:16:49; 403; 0; 27.88; 1007.3178515625; 32.7080078125
2026-06-08; 03:17:49; 403; 0; 27.88; 1007.2335546875; 32.6962890625
2026-06-08; 03:18:49; 403; 0; 27.91; 1007.317578125; 32.6533203125
2026-06-08; 03:19:49; 403; 0; 27.89; 1007.2776171875; 32.6513671875
2026-06-08; 03:20:49; 400; 0; 27.89; 1007.31375; 32.65234375
2026-06-08; 03:21:49; 405; 0; 27.88; 1007.38203125; 32.6630859375
2026-06-08; 03:22:49; 405; 0; 27.84; 1007.2897265625; 32.6943359375
2026-06-08; 03:23:50; 400; 0; 27.84; 1007.2817578125; 32.7275390625
2026-06-08; 03:24:50; 400; 0; 27.87; 1007.281796875; 32.673828125
2026-06-08; 03:25:50; 400; 0; 27.87; 1007.3019140625; 32.6953125
2026-06-08; 03:26:50; 405; 0; 27.87; 1007.33796875; 32.6396484375
2026-06-08; 03:27:50; 400; 0; 27.91; 1007.2533984375; 32.607421875
2026-06-08; 03:28:50; 405; 0; 27.87; 1007.1975; 32.6396484375
2026-06-08; 03:29:50; 405; 0; 27.83; 1007.2456640625; 32.681640625
2026-06-08; 03:30:50; 402; 0; 27.82; 1007.1734765625; 32.7275390625
2026-06-08; 03:31:50; 407; 1; 27.81; 1007.2698828125; 32.7255859375
2026-06-08; 03:32:50; 407; 1; 27.78; 1007.2015625; 32.7353515625
2026-06-08; 03:33:50; 407; 1; 27.79; 1007.1897265625; 32.7705078125
2026-06-08; 03:34:50; 402; 0; 27.79; 1007.2376171875; 32.76953125
2026-06-08; 03:35:50; 402; 0; 27.77; 1007.0933203125; 32.791015625
2026-06-08; 03:36:50; 407; 1; 27.75; 1007.1536328125; 32.8017578125
2026-06-08; 03:37:50; 411; 1; 27.73; 1007.1216796875; 32.7890625
2026-06-08; 03:38:50; 407; 1; 27.78; 1007.1092578125; 32.76953125
2026-06-08; 03:39:50; 400; 0; 27.75; 1007.089453125; 32.8125
2026-06-08; 03:40:50; 405; 0; 27.76; 1007.1134375; 32.779296875
2026-06-08; 03:41:50; 405; 0; 27.76; 1007.1134375; 32.767578125
2026-06-08; 03:42:50; 405; 0; 27.73; 1007.0655078125; 32.7890625
2026-06-08; 03:43:50; 405; 0; 27.73; 1007.0373828125; 32.845703125
2026-06-08; 03:44:50; 405; 0; 27.71; 1007.0533203125; 32.83203125
2026-06-08; 03:45:50; 405; 0; 27.74; 1007.045390625; 32.7998046875
2026-06-08; 03:46:50; 408; 1; 27.75; 1007.061328125; 32.755859375
2026-06-08; 03:47:50; 403; 0; 27.74; 1007.0814453125; 32.7890625
2026-06-08; 03:48:50; 400; 0; 27.71; 1007.0533203125; 32.83203125
2026-06-08; 03:49:50; 400; 0; 27.71; 1007.0252734375; 32.7978515625
2026-06-08; 03:50:50; 403; 0; 27.7; 1007.0092578125; 32.8427734375
2026-06-08; 03:51:50; 403; 0; 27.72; 1006.9850390625; 32.8330078125
2026-06-08; 03:52:50; 400; 0; 27.7; 1007.0172265625; 32.84375
2026-06-08; 03:53:50; 400; 0; 27.65; 1006.9849609375; 32.9189453125
2026-06-08; 03:54:50; 403; 0; 27.7; 1007.03734375; 32.8544921875
2026-06-08; 03:55:50; 403; 0; 27.67; 1007.0172265625; 32.88671875
2026-06-08; 03:56:50; 407; 1; 27.66; 1007.00921875; 32.86328125
2026-06-08; 03:57:50; 403; 0; 27.66; 1006.953046875; 32.8740234375
2026-06-08; 03:58:50; 407; 1; 27.68; 1006.893046875; 32.8525390625
2026-06-08; 03:59:50; 403; 0; 27.63; 1006.924921875; 32.9287109375
2026-06-08; 04:00:50; 406; 0; 27.66; 1006.9249609375; 32.8515625
2026-06-08; 04:01:50; 406; 0; 27.65; 1006.908671875; 32.8505859375
2026-06-08; 04:02:50; 402; 0; 27.69; 1006.937109375; 32.796875
2026-06-08; 04:03:50; 402; 0; 27.69; 1006.9731640625; 32.78515625
2026-06-08; 04:04:50; 402; 0; 27.65; 1006.900703125; 32.83984375
2026-06-08; 04:05:51; 402; 0; 27.63; 1006.961015625; 32.8720703125
2026-06-08; 04:06:51; 400; 0; 27.63; 1006.9048046875; 32.8837890625
2026-06-08; 04:07:51; 400; 0; 27.61; 1006.949140625; 32.8701171875
2026-06-08; 04:08:51; 400; 0; 27.65; 1006.872578125; 32.83984375
2026-06-08; 04:09:51; 405; 0; 27.65; 1006.9367578125; 32.83984375
2026-06-08; 04:10:51; 402; 0; 27.65; 1006.900703125; 32.828125
2026-06-08; 04:11:51; 402; 0; 27.64; 1006.9408984375; 32.8388671875
2026-06-08; 04:12:51; 402; 0; 27.65; 1006.872578125; 32.81640625
2026-06-08; 04:13:51; 402; 0; 27.63; 1006.9048046875; 32.8154296875
2026-06-08; 04:14:51; 400; 0; 27.62; 1006.9450390625; 32.8603515625
2026-06-08; 04:15:51; 405; 0; 27.63; 1006.932890625; 32.8603515625
2026-06-08; 04:16:51; 407; 1; 27.61; 1006.9290234375; 32.859375
2026-06-08; 04:17:51; 405; 0; 27.6; 1006.933203125; 32.892578125
2026-06-08; 04:18:51; 405; 0; 27.62; 1006.916953125; 32.8369140625
2026-06-08; 04:19:51; 405; 0; 27.62; 1006.9089453125; 32.84765625
2026-06-08; 04:20:51; 405; 0; 27.6; 1006.8849609375; 32.8583984375
2026-06-08; 04:21:51; 405; 0; 27.57; 1006.86484375; 32.9248046875
2026-06-08; 04:22:51; 400; 0; 27.61; 1006.81671875; 32.859375
2026-06-08; 04:23:51; 400; 0; 27.61; 1006.8087109375; 32.8583984375
2026-06-08; 04:24:51; 405; 0; 27.62; 1006.86078125; 32.814453125
2026-06-08; 04:25:51; 402; 0; 27.58; 1006.8166796875; 32.8798828125
2026-06-08; 04:26:51; 402; 0; 27.56; 1006.82078125; 32.87890625
2026-06-08; 04:27:51; 400; 0; 27.57; 1006.7805859375; 32.87890625
2026-06-08; 04:28:51; 400; 0; 27.59; 1006.756640625; 32.8466796875
2026-06-08; 04:29:51; 402; 0; 27.61; 1006.6963671875; 32.84765625
2026-06-08; 04:30:51; 407; 1; 27.58; 1006.740390625; 32.869140625
2026-06-08; 04:31:51; 403; 0; 27.57; 1006.71640625; 32.8671875
2026-06-08; 04:32:51; 403; 0; 27.57; 1006.696328125; 32.8564453125
2026-06-08; 04:33:51; 406; 0; 27.56; 1006.680390625; 32.87890625
2026-06-08; 04:34:51; 403; 0; 27.55; 1006.664375; 32.888671875
2026-06-08; 04:35:51; 406; 0; 27.6; 1006.680390625; 32.8349609375
2026-06-08; 04:36:51; 403; 0; 27.61; 1006.6963671875; 32.8359375
2026-06-08; 04:37:51; 403; 0; 27.57; 1006.6041015625; 32.8671875
2026-06-08; 04:38:51; 403; 0; 27.53; 1006.6404296875; 32.9111328125
2026-06-08; 04:39:51; 400; 0; 27.51; 1006.6643359375; 32.943359375
2026-06-08; 04:40:51; 400; 0; 27.49; 1006.57625; 32.9423828125
2026-06-08; 04:41:51; 400; 0; 27.47; 1006.620546875; 32.9521484375
2026-06-08; 04:42:51; 403; 0; 27.52; 1006.67265625; 32.8525390625
2026-06-08; 04:43:51; 403; 0; 27.55; 1006.664375; 32.888671875
2026-06-08; 04:44:51; 403; 0; 27.51; 1006.62828125; 32.931640625
2026-06-08; 04:45:51; 403; 0; 27.51; 1006.684453125; 32.9091796875
2026-06-08; 04:46:51; 403; 0; 27.49; 1006.596328125; 32.9306640625
2026-06-08; 04:47:51; 403; 0; 27.5; 1006.648359375; 32.896484375
2026-06-08; 04:48:52; 400; 0; 27.53; 1006.6324609375; 32.8876953125
2026-06-08; 04:49:52; 400; 0; 27.5; 1006.58421875; 32.9423828125
2026-06-08; 04:50:52; 403; 0; 27.48; 1006.6365234375; 32.9404296875
2026-06-08; 04:51:52; 400; 0; 27.5; 1006.5561328125; 32.8857421875
2026-06-08; 04:52:52; 403; 0; 27.48; 1006.6365234375; 32.9521484375
2026-06-08; 04:53:52; 405; 0; 27.46; 1006.612578125; 32.939453125
2026-06-08; 04:54:52; 405; 0; 27.46; 1006.55640625; 32.939453125
2026-06-08; 04:55:52; 405; 0; 27.46; 1006.576484375; 32.9619140625
2026-06-08; 04:56:52; 405; 0; 27.44; 1006.5442578125; 32.9833984375
2026-06-08; 04:57:52; 405; 0; 27.45; 1006.51234375; 32.984375
2026-06-08; 04:58:52; 400; 0; 27.45; 1006.5041015625; 32.97265625
2026-06-08; 04:59:52; 400; 0; 27.44; 1006.4960546875; 32.97265625
2026-06-08; 05:00:52; 405; 0; 27.49; 1006.512109375; 32.9072265625
2026-06-08; 05:01:52; 409; 1; 27.5; 1006.5360546875; 32.8623046875
2026-06-08; 05:02:52; 405; 0; 27.48; 1006.476015625; 32.873046875
2026-06-08; 05:03:52; 405; 0; 27.49; 1006.520078125; 32.8857421875
2026-06-08; 05:04:52; 400; 0; 27.46; 1006.5203515625; 32.9052734375
2026-06-08; 05:05:52; 405; 0; 27.47; 1006.5362890625; 32.89453125
2026-06-08; 05:06:52; 402; 0; 27.45; 1006.560234375; 32.939453125
2026-06-08; 05:07:52; 402; 0; 27.46; 1006.4721484375; 32.9052734375
2026-06-08; 05:08:52; 407; 1; 27.47; 1006.5082421875; 32.8837890625
2026-06-08; 05:09:52; 402; 0; 27.47; 1006.48015625; 32.8837890625
2026-06-08; 05:10:52; 402; 0; 27.44; 1006.4680078125; 32.892578125
2026-06-08; 05:11:52; 402; 0; 27.47; 1006.5082421875; 32.8837890625
2026-06-08; 05:12:52; 400; 0; 27.47; 1006.48015625; 32.8837890625
2026-06-08; 05:13:52; 402; 0; 27.45; 1006.447890625; 32.9052734375
2026-06-08; 05:14:52; 402; 0; 27.46; 1006.5002734375; 32.87109375
2026-06-08; 05:15:52; 402; 0; 27.46; 1006.55640625; 32.87109375
2026-06-08; 05:16:52; 402; 0; 27.48; 1006.4399609375; 32.8154296875
2026-06-08; 05:17:52; 400; 0; 27.46; 1006.4721484375; 32.826171875
2026-06-08; 05:18:52; 402; 0; 27.47; 1006.48015625; 32.849609375
2026-06-08; 05:19:52; 400; 0; 27.47; 1006.5162109375; 32.826171875
2026-06-08; 05:20:52; 402; 0; 27.45; 1006.51234375; 32.859375
2026-06-08; 05:21:52; 400; 0; 27.48; 1006.5523046875; 32.8154296875
2026-06-08; 05:22:52; 406; 0; 27.45; 1006.5404296875; 32.84765625
2026-06-08; 05:23:52; 400; 0; 27.47; 1006.460078125; 32.8037109375
2026-06-08; 05:24:52; 403; 0; 27.48; 1006.52421875; 32.8037109375
2026-06-08; 05:25:52; 403; 0; 27.46; 1006.4361328125; 32.8369140625
2026-06-08; 05:26:52; 403; 0; 27.45; 1006.428125; 32.8369140625
2026-06-08; 05:27:52; 403; 0; 27.47; 1006.5082421875; 32.8037109375
2026-06-08; 05:28:52; 403; 0; 27.5; 1006.3675390625; 32.771484375
2026-06-08; 05:29:52; 403; 0; 27.48; 1006.4479296875; 32.7705078125
2026-06-08; 05:30:52; 403; 0; 27.46; 1006.4080078125; 32.779296875
2026-06-08; 05:31:53; 403; 0; 27.48; 1006.3917578125; 32.748046875
2026-06-08; 05:32:53; 407; 1; 27.5; 1006.38765625; 32.7265625
2026-06-08; 05:33:53; 407; 1; 27.5; 1006.42375; 32.7265625
2026-06-08; 05:34:53; 400; 0; 27.5; 1006.331484375; 32.7265625
2026-06-08; 05:35:53; 403; 0; 27.52; 1006.419921875; 32.705078125
2026-06-08; 05:36:53; 403; 0; 27.51; 1006.4396875; 32.7158203125
2026-06-08; 05:37:53; 403; 0; 27.53; 1006.3876953125; 32.68359375
2026-06-08; 05:38:53; 403; 0; 27.54; 1006.403671875; 32.638671875
2026-06-08; 05:39:53; 403; 0; 27.54; 1006.43171875; 32.626953125
2026-06-08; 05:40:53; 403; 0; 27.56; 1006.419609375; 32.6162109375
2026-06-08; 05:41:53; 400; 0; 27.54; 1006.403671875; 32.638671875
2026-06-08; 05:42:53; 403; 0; 27.54; 1006.4518359375; 32.6494140625
2026-06-08; 05:43:53; 403; 0; 27.52; 1006.3637109375; 32.61328125
2026-06-08; 05:44:53; 406; 0; 27.54; 1006.403671875; 32.626953125
2026-06-08; 05:45:53; 406; 0; 27.53; 1006.323515625; 32.6142578125
2026-06-08; 05:46:53; 409; 1; 27.54; 1006.31140625; 32.615234375
2026-06-08; 05:47:53; 406; 0; 27.53; 1006.4077734375; 32.6142578125
2026-06-08; 05:48:53; 406; 0; 27.53; 1006.359609375; 32.6259765625
2026-06-08; 05:49:53; 406; 0; 27.51; 1006.3554296875; 32.625
2026-06-08; 05:50:53; 406; 0; 27.54; 1006.367578125; 32.603515625
2026-06-08; 05:51:53; 406; 0; 27.58; 1006.4234765625; 32.515625
2026-06-08; 05:52:53; 406; 0; 27.58; 1006.403359375; 32.4814453125
2026-06-08; 05:53:53; 406; 0; 27.62; 1006.431484375; 32.4951171875
2026-06-08; 05:54:53; 406; 0; 27.63; 1006.39125; 32.439453125
2026-06-08; 05:55:53; 400; 0; 27.64; 1006.29484375; 32.4404296875
2026-06-08; 05:56:53; 406; 0; 27.65; 1006.3187890625; 32.4072265625
2026-06-08; 05:57:53; 406; 0; 27.69; 1006.2990234375; 32.318359375
2026-06-08; 05:58:53; 406; 0; 27.67; 1006.32296875; 32.3515625
2026-06-08; 05:59:53; 406; 0; 27.71; 1006.2667578125; 32.30859375
2026-06-08; 06:00:53; 400; 0; 27.75; 1006.3108203125; 32.1181640625
2026-06-08; 06:01:53; 400; 0; 27.73; 1006.1585546875; 32.1962890625
2026-06-08; 06:02:53; 400; 0; 27.77; 1006.1662109375; 32.1650390625
2026-06-08; 06:03:53; 406; 0; 27.79; 1006.20640625; 32.1552734375
2026-06-08; 06:04:53; 406; 0; 27.81; 1006.174140625; 32.1220703125
2026-06-08; 06:05:53; 400; 0; 27.83; 1006.17796875; 32.078125
2026-06-08; 06:06:53; 406; 0; 27.87; 1006.2060546875; 32.01171875
2026-06-08; 06:07:53; 400; 0; 27.89; 1006.125546875; 32.001953125
2026-06-08; 06:08:53; 406; 0; 27.89; 1006.1616015625; 31.96875
2026-06-08; 06:09:53; 406; 0; 27.93; 1006.1414453125; 31.8916015625
2026-06-08; 06:10:53; 403; 0; 27.93; 1006.133203125; 31.8916015625
2026-06-08; 06:11:53; 409; 1; 27.95; 1006.08109375; 31.8701171875
2026-06-08; 06:12:53; 403; 0; 27.96; 1006.0769140625; 31.8486328125
2026-06-08; 06:13:53; 403; 0; 27.99; 1006.124765625; 31.7705078125
2026-06-08; 06:14:54; 409; 1; 28.07; 1006.1687109375; 31.673828125
2026-06-08; 06:15:54; 409; 1; 28.12; 1006.176328125; 31.55078125
2026-06-08; 06:16:54; 409; 1; 28.15; 1006.1963671875; 31.5185546875
2026-06-08; 06:17:54; 409; 1; 28.22; 1006.2319921875; 31.4111328125
2026-06-08; 06:18:54; 409; 1; 28.28; 1006.1232421875; 31.333984375
2026-06-08; 06:19:54; 409; 1; 28.34; 1006.21921875; 31.212890625
2026-06-08; 06:20:54; 413; 1; 28.39; 1006.1305859375; 31.1025390625
2026-06-08; 06:21:54; 413; 1; 28.48; 1006.1903125; 30.9716796875
2026-06-08; 06:22:54; 413; 1; 28.56; 1006.169609375; 30.8740234375
2026-06-08; 06:23:54; 409; 1; 28.66; 1006.1605859375; 30.6875
2026-06-08; 06:24:54; 413; 1; 28.74; 1006.119609375; 30.5439453125
2026-06-08; 06:25:54; 413; 1; 28.76; 1006.179921875; 30.48828125
2026-06-08; 06:26:54; 403; 0; 28.74; 1006.111640625; 30.521484375
2026-06-08; 06:27:54; 409; 1; 28.74; 1006.0834765625; 30.5439453125
2026-06-08; 06:28:54; 409; 1; 28.81; 1006.0828515625; 30.4345703125
2026-06-08; 06:29:54; 403; 0; 28.79; 1006.115234375; 30.43359375
2026-06-08; 06:30:54; 409; 1; 28.83; 1006.1230078125; 30.37890625
2026-06-08; 06:31:54; 409; 1; 28.96; 1006.1261328125; 30.216796875
2026-06-08; 06:32:54; 413; 1; 29.15; 1006.1198828125; 29.9208984375
2026-06-08; 06:33:54; 418; 2; 29.33; 1006.0616796875; 29.6572265625
2026-06-08; 06:34:54; 416; 2; 29.45; 1006.0403515625; 29.470703125
2026-06-08; 06:35:54; 418; 2; 29.56; 1006.1396484375; 29.318359375
2026-06-08; 06:36:54; 416; 2; 29.67; 1006.0618359375; 29.119140625
2026-06-08; 06:37:54; 416; 2; 29.7; 1005.9969140625; 29.0634765625
2026-06-08; 06:38:54; 416; 2; 29.73; 1006.0290625; 28.9853515625
2026-06-08; 06:39:54; 416; 2; 29.75; 1006.0045703125; 28.986328125
2026-06-08; 06:40:54; 413; 1; 29.82; 1006.00359375; 28.8759765625
2026-06-08; 06:41:54; 413; 1; 29.9; 1006.0264453125; 28.779296875
2026-06-08; 06:42:54; 416; 2; 29.98; 1006.0131640625; 28.658203125
2026-06-08; 06:43:54; 416; 2; 30.04; 1005.9882421875; 28.5703125
2026-06-08; 06:44:54; 413; 1; 30.09; 1006.031953125; 28.4697265625
2026-06-08; 06:45:54; 416; 2; 30.16; 1006.0312109375; 28.3828125
2026-06-08; 06:46:54; 413; 1; 30.26; 1006.069921875; 28.240234375
2026-06-08; 06:47:54; 416; 2; 30.34; 1005.9721484375; 28.1298828125
2026-06-08; 06:48:54; 416; 2; 30.45; 1006.0628515625; 27.953125
2026-06-08; 06:49:54; 416; 2; 30.48; 1006.054453125; 27.9208984375
2026-06-08; 06:50:54; 416; 2; 30.52; 1006.0898828125; 27.8544921875
2026-06-08; 06:51:54; 416; 2; 30.5; 1006.0378125; 27.865234375
2026-06-08; 06:52:54; 409; 1; 30.54; 1006.05734375; 27.8212890625
2026-06-08; 06:53:54; 409; 1; 30.52; 1006.118125; 27.8427734375
2026-06-08; 06:54:54; 413; 1; 30.6; 1006.104609375; 27.7109375
2026-06-08; 06:55:54; 413; 1; 30.66; 1006.1077734375; 27.6220703125
2026-06-08; 06:56:54; 413; 1; 30.68; 1006.0916796875; 27.6123046875
2026-06-08; 06:57:55; 413; 1; 30.75; 1006.0260546875; 27.5009765625
2026-06-08; 06:58:55; 413; 1; 30.81; 1006.05703125; 27.423828125
2026-06-08; 06:59:55; 416; 2; 30.9; 1006.0596484375; 27.314453125
2026-06-08; 07:00:55; 413; 1; 30.92; 1005.9864453125; 27.224609375
2026-06-08; 07:01:55; 413; 1; 30.95; 1006.0909375; 27.21484375
2026-06-08; 07:02:55; 413; 1; 30.97; 1006.0662890625; 27.193359375
2026-06-08; 07:03:55; 413; 1; 31.05; 1006.0243359375; 27.0830078125
2026-06-08; 07:04:55; 413; 1; 31.11; 1006.0476953125; 27.0283203125
2026-06-08; 07:05:55; 413; 1; 31.21; 1006.0375; 26.8857421875
2026-06-08; 07:06:55; 416; 2; 31.47; 1006.020546875; 26.5673828125
2026-06-08; 07:07:55; 423; 3; 31.77; 1006.0665625; 26.1474609375
2026-06-08; 07:08:55; 423; 3; 31.97; 1006.0382421875; 25.8828125
2026-06-08; 07:09:55; 423; 3; 32.1; 1005.99078125; 25.716796875
2026-06-08; 07:10:55; 427; 4; 32.35; 1005.993203125; 25.3740234375
2026-06-08; 07:11:55; 427; 4; 32.68; 1005.9365234375; 24.9775390625
2026-06-08; 07:12:55; 423; 3; 32.85; 1005.944140625; 24.755859375
2026-06-08; 07:13:55; 427; 4; 33.02; 1005.980546875; 24.556640625
2026-06-08; 07:14:55; 427; 4; 33.19; 1005.9108203125; 24.392578125
2026-06-08; 07:15:55; 433; 5; 33.44; 1005.8757421875; 24.0244140625
2026-06-08; 07:16:55; 433; 5; 33.72; 1005.895546875; 23.73828125
2026-06-08; 07:17:55; 436; 5; 34.0; 1005.822265625; 23.4052734375
2026-06-08; 07:18:55; 439; 5; 34.4; 1005.8663671875; 23.04296875
2026-06-08; 07:19:55; 439; 5; 34.69; 1005.787578125; 22.67578125
2026-06-08; 07:20:55; 444; 6; 34.9; 1005.8494140625; 22.3955078125
2026-06-08; 07:21:55; 439; 5; 35.0; 1005.7809765625; 22.26171875
2026-06-08; 07:22:55; 433; 5; 34.91; 1005.8084375; 22.326171875
2026-06-08; 07:23:55; 439; 5; 35.2; 1005.72890625; 22.07421875
2026-06-08; 07:24:55; 436; 5; 35.52; 1005.709296875; 21.6826171875
2026-06-08; 07:25:55; 436; 5; 35.46; 1005.7562890625; 21.7373046875
2026-06-08; 07:26:55; 427; 4; 35.49; 1005.71875; 21.7158203125
2026-06-08; 07:27:55; 427; 4; 35.32; 1005.74875; 21.8828125
2026-06-08; 07:28:55; 427; 4; 35.5; 1005.7061328125; 21.7275390625
2026-06-08; 07:29:55; 427; 4; 35.69; 1005.723046875; 21.5166015625
2026-06-08; 07:30:55; 423; 3; 35.6; 1005.7587109375; 21.546875
2026-06-08; 07:31:55; 416; 2; 35.47; 1005.6378125; 21.76171875
2026-06-08; 07:32:55; 418; 2; 35.45; 1005.634609375; 21.794921875
2026-06-08; 07:33:55; 423; 3; 35.52; 1005.6808203125; 21.6708984375
2026-06-08; 07:34:55; 418; 2; 35.52; 1005.652421875; 21.6357421875
2026-06-08; 07:35:55; 416; 2; 35.45; 1005.6266796875; 21.7607421875
2026-06-08; 07:36:55; 416; 2; 35.33; 1005.61453125; 21.8017578125
2026-06-08; 07:37:55; 418; 2; 35.49; 1005.6333984375; 21.658203125
2026-06-08; 07:38:55; 423; 3; 35.71; 1005.63296875; 21.5869140625
2026-06-08; 07:39:55; 423; 3; 35.73; 1005.55078125; 21.4482421875
2026-06-08; 07:40:56; 423; 3; 35.76; 1005.60640625; 21.4267578125
2026-06-08; 07:41:56; 433; 5; 35.7; 1005.5966015625; 21.5400390625
2026-06-08; 07:42:56; 444; 6; 36.05; 1005.5951953125; 21.1259765625
2026-06-08; 07:43:56; 446; 7; 36.23; 1005.5307421875; 20.958984375
2026-06-08; 07:44:56; 452; 7; 36.27; 1005.537265625; 20.9150390625
2026-06-08; 07:45:56; 452; 7; 36.43; 1005.5140625; 20.701171875
2026-06-08; 07:46:56; 448; 7; 36.48; 1005.5284765625; 20.703125
2026-06-08; 07:47:56; 444; 6; 36.34; 1005.534296875; 20.7431640625
2026-06-08; 07:48:56; 439; 5; 36.15; 1005.52578125; 21.048828125
2026-06-08; 07:49:56; 436; 5; 36.01; 1005.56015625; 21.0888671875
2026-06-08; 07:50:56; 433; 5; 35.91; 1005.495078125; 21.2705078125
2026-06-08; 07:51:56; 427; 4; 35.77; 1005.5653515625; 21.392578125
2026-06-08; 07:52:56; 423; 3; 35.72; 1005.5065234375; 21.4013671875
2026-06-08; 07:53:56; 418; 2; 35.56; 1005.5453125; 21.568359375
2026-06-08; 07:54:56; 418; 2; 35.36; 1005.5280078125; 21.7216796875
2026-06-08; 07:55:56; 416; 2; 35.4; 1005.498046875; 21.83984375
2026-06-08; 07:56:56; 416; 2; 35.25; 1005.54453125; 21.9482421875
2026-06-08; 07:57:56; 416; 2; 35.19; 1005.449296875; 21.96875
2026-06-08; 07:58:56; 413; 1; 35.09; 1005.4976953125; 22.103515625
2026-06-08; 07:59:56; 413; 1; 35.16; 1005.543984375; 22.0947265625
2026-06-08; 08:00:56; 403; 0; 34.89; 1005.5289453125; 22.638671875
2026-06-08; 08:01:56; 413; 1; 34.65; 1005.4683203125; 22.84765625
